Tiempo,ID,Posicion,Velocidad,Aceleracion,EstadoVehiculo,Semaforo
83.20,13,0.45,0.00,0.00,DETENIDO,ROJO
83.25,7,147.96,0.00,0.00,DETENIDO,ROJO
83.25,8,137.92,0.00,0.00,DETENIDO,ROJO
83.25,9,128.71,0.00,0.00,DETENIDO,ROJO
83.25,10,120.41,0.00,0.00,DETENIDO,ROJO
83.25,11,111.38,3.70,-4.00,FRENANDO,ROJO
83.25,12,20.32,0.00,0.00,DETENIDO,ROJO
83.25,13,0.45,0.00,0.00,DETENIDO,ROJO
83.30,7,147.96,0.00,0.00,DETENIDO,ROJO
83.30,8,137.92,0.00,0.00,DETENIDO,ROJO
83.30,9,128.71,0.00,0.00,DETENIDO,ROJO
83.30,10,120.41,0.00,0.00,DETENIDO,ROJO
83.30,11,111.56,3.50,-4.00,FRENANDO,ROJO
83.30,12,20.32,0.00,0.00,DETENIDO,ROJO
83.30,13,0.45,0.00,0.00,DETENIDO,ROJO
83.35,7,147.96,0.00,0.00,DETENIDO,ROJO
83.35,8,137.92,0.00,0.00,DETENIDO,ROJO
83.35,9,128.71,0.00,0.00,DETENIDO,ROJO
83.35,10,120.41,0.00,0.00,DETENIDO,ROJO
83.35,11,111.72,3.30,-4.00,FRENANDO,ROJO
83.35,12,20.32,0.00,0.00,DETENIDO,ROJO
83.35,13,0.45,0.00,0.00,DETENIDO,ROJO
83.40,7,147.96,0.00,0.00,DETENIDO,ROJO
83.40,8,137.92,0.00,0.00,DETENIDO,ROJO
83.40,9,128.71,0.00,0.00,DETENIDO,ROJO
83.40,10,120.41,0.00,0.00,DETENIDO,ROJO
83.40,11,111.88,3.10,-4.00,FRENANDO,ROJO
83.40,12,20.32,0.00,0.00,DETENIDO,ROJO
83.40,13,0.45,0.00,0.00,DETENIDO,ROJO
83.45,7,147.96,0.00,0.00,DETENIDO,ROJO
83.45,8,137.92,0.00,0.00,DETENIDO,ROJO
83.45,9,128.71,0.00,0.00,DETENIDO,ROJO
83.45,10,120.41,0.00,0.00,DETENIDO,ROJO
83.45,11,112.02,2.90,-4.00,FRENANDO,ROJO
83.45,12,20.32,0.00,0.00,DETENIDO,ROJO
83.45,13,0.45,0.00,0.00,DETENIDO,ROJO
83.50,7,147.96,0.00,0.00,DETENIDO,ROJO
83.50,8,137.92,0.00,0.00,DETENIDO,ROJO
83.50,9,128.71,0.00,0.00,DETENIDO,ROJO
83.50,10,120.41,0.00,0.00,DETENIDO,ROJO
83.50,11,112.16,2.70,-4.00,FRENANDO,ROJO
83.50,12,20.32,0.00,0.00,DETENIDO,ROJO
83.50,13,0.45,0.00,0.00,DETENIDO,ROJO
83.55,7,147.96,0.00,0.00,DETENIDO,ROJO
83.55,8,137.92,0.00,0.00,DETENIDO,ROJO
83.55,9,128.71,0.00,0.00,DETENIDO,ROJO
83.55,10,120.41,0.00,0.00,DETENIDO,ROJO
83.55,11,112.16,0.00,0.00,DETENIDO,ROJO
83.55,12,20.32,0.00,0.00,DETENIDO,ROJO
83.55,13,0.45,0.00,0.00,DETENIDO,ROJO
83.60,7,147.96,0.00,0.00,DETENIDO,ROJO
83.60,8,137.92,0.00,0.00,DETENIDO,ROJO
83.60,9,128.71,0.00,0.00,DETENIDO,ROJO
83.60,10,120.41,0.00,0.00,DETENIDO,ROJO
83.60,11,112.16,0.00,0.00,DETENIDO,ROJO
83.60,12,20.32,0.00,0.00,DETENIDO,ROJO
83.60,13,0.45,0.00,0.00,DETENIDO,ROJO
83.65,7,147.96,0.00,0.00,DETENIDO,ROJO
83.65,8,137.92,0.00,0.00,DETENIDO,ROJO
83.65,9,128.71,0.00,0.00,DETENIDO,ROJO
83.65,10,120.41,0.00,0.00,DETENIDO,ROJO
83.65,11,112.16,0.00,0.00,DETENIDO,ROJO
83.65,12,20.32,0.00,0.00,DETENIDO,ROJO
83.65,13,0.45,0.00,0.00,DETENIDO,ROJO
83.70,7,147.96,0.00,0.00,DETENIDO,ROJO
83.70,8,137.92,0.00,0.00,DETENIDO,ROJO
83.70,9,128.71,0.00,0.00,DETENIDO,ROJO
83.70,10,120.41,0.00,0.00,DETENIDO,ROJO
83.70,11,112.16,0.00,0.00,DETENIDO,ROJO
83.70,12,20.32,0.00,0.00,DETENIDO,ROJO
83.70,13,0.45,0.00,0.00,DETENIDO,ROJO
83.75,7,147.96,0.00,0.00,DETENIDO,ROJO
83.75,8,137.92,0.00,0.00,DETENIDO,ROJO
83.75,9,128.71,0.00,0.00,DETENIDO,ROJO
83.75,10,120.41,0.00,0.00,DETENIDO,ROJO
83.75,11,112.16,0.00,0.00,DETENIDO,ROJO
83.75,12,20.32,0.00,0.00,DETENIDO,ROJO
83.75,13,0.45,0.00,0.00,DETENIDO,ROJO
83.80,7,147.96,0.00,0.00,DETENIDO,ROJO
83.80,8,137.92,0.00,0.00,DETENIDO,ROJO
83.80,9,128.71,0.00,0.00,DETENIDO,ROJO
83.80,10,120.41,0.00,0.00,DETENIDO,ROJO
83.80,11,112.16,0.00,0.00,DETENIDO,ROJO
83.80,12,20.32,0.00,0.00,DETENIDO,ROJO
83.80,13,0.45,0.00,0.00,DETENIDO,ROJO
83.85,7,147.96,0.00,0.00,DETENIDO,ROJO
83.85,8,137.92,0.00,0.00,DETENIDO,ROJO
83.85,9,128.71,0.00,0.00,DETENIDO,ROJO
83.85,10,120.41,0.00,0.00,DETENIDO,ROJO
83.85,11,112.16,0.00,0.00,DETENIDO,ROJO
83.85,12,20.32,0.00,0.00,DETENIDO,ROJO
83.85,13,0.45,0.00,0.00,DETENIDO,ROJO
83.90,7,147.96,0.00,0.00,DETENIDO,ROJO
83.90,8,137.92,0.00,0.00,DETENIDO,ROJO
83.90,9,128.71,0.00,0.00,DETENIDO,ROJO
83.90,10,120.41,0.00,0.00,DETENIDO,ROJO
83.90,11,112.16,0.00,0.00,DETENIDO,ROJO
83.90,12,20.32,0.00,0.00,DETENIDO,ROJO
83.90,13,0.45,0.00,0.00,DETENIDO,ROJO
83.95,7,147.96,0.00,0.00,DETENIDO,ROJO
83.95,8,137.92,0.00,0.00,DETENIDO,ROJO
83.95,9,128.71,0.00,0.00,DETENIDO,ROJO
83.95,10,120.41,0.00,0.00,DETENIDO,ROJO
83.95,11,112.16,0.00,0.00,DETENIDO,ROJO
83.95,12,20.32,0.00,0.00,DETENIDO,ROJO
83.95,13,0.45,0.00,0.00,DETENIDO,ROJO
84.00,7,147.96,0.00,0.00,DETENIDO,ROJO
84.00,8,137.92,0.00,0.00,DETENIDO,ROJO
84.00,9,128.71,0.00,0.00,DETENIDO,ROJO
84.00,10,120.41,0.00,0.00,DETENIDO,ROJO
84.00,11,112.16,0.00,0.00,DETENIDO,ROJO
84.00,12,20.32,0.00,0.00,DETENIDO,ROJO
84.00,13,0.45,0.00,0.00,DETENIDO,ROJO
84.05,7,147.96,0.00,0.00,DETENIDO,ROJO
84.05,8,137.92,0.00,0.00,DETENIDO,ROJO
84.05,9,128.71,0.00,0.00,DETENIDO,ROJO
84.05,10,120.41,0.00,0.00,DETENIDO,ROJO
84.05,11,112.16,0.00,0.00,DETENIDO,ROJO
84.05,12,20.32,0.00,0.00,DETENIDO,ROJO
84.05,13,0.45,0.00,0.00,DETENIDO,ROJO
84.10,7,147.96,0.00,0.00,DETENIDO,ROJO
84.10,8,137.92,0.00,0.00,DETENIDO,ROJO
84.10,9,128.71,0.00,0.00,DETENIDO,ROJO
84.10,10,120.41,0.00,0.00,DETENIDO,ROJO
84.10,11,112.16,0.00,0.00,DETENIDO,ROJO
84.10,12,20.32,0.00,0.00,DETENIDO,ROJO
84.10,13,0.45,0.00,0.00,DETENIDO,ROJO
84.15,7,147.96,0.00,0.00,DETENIDO,ROJO
84.15,8,137.92,0.00,0.00,DETENIDO,ROJO
84.15,9,128.71,0.00,0.00,DETENIDO,ROJO
84.15,10,120.41,0.00,0.00,DETENIDO,ROJO
84.15,11,112.16,0.00,0.00,DETENIDO,ROJO
84.15,12,20.32,0.00,0.00,DETENIDO,ROJO
84.15,13,0.45,0.00,0.00,DETENIDO,ROJO
84.20,7,147.96,0.00,0.00,DETENIDO,ROJO
84.20,8,137.92,0.00,0.00,DETENIDO,ROJO
84.20,9,128.71,0.00,0.00,DETENIDO,ROJO
84.20,10,120.41,0.00,0.00,DETENIDO,ROJO
84.20,11,112.16,0.00,0.00,DETENIDO,ROJO
84.20,12,20.32,0.00,0.00,DETENIDO,ROJO
84.20,13,0.45,0.00,0.00,DETENIDO,ROJO
84.25,7,147.96,0.00,0.00,DETENIDO,ROJO
84.25,8,137.92,0.00,0.00,DETENIDO,ROJO
84.25,9,128.71,0.00,0.00,DETENIDO,ROJO
84.25,10,120.41,0.00,0.00,DETENIDO,ROJO
84.25,11,112.16,0.00,0.00,DETENIDO,ROJO
84.25,12,20.32,0.00,0.00,DETENIDO,ROJO
84.25,13,0.45,0.00,0.00,DETENIDO,ROJO
84.30,7,147.96,0.00,0.00,DETENIDO,ROJO
84.30,8,137.92,0.00,0.00,DETENIDO,ROJO
84.30,9,128.71,0.00,0.00,DETENIDO,ROJO
84.30,10,120.41,0.00,0.00,DETENIDO,ROJO
84.30,11,112.16,0.00,0.00,DETENIDO,ROJO
84.30,12,20.32,0.00,0.00,DETENIDO,ROJO
84.30,13,0.45,0.00,0.00,DETENIDO,ROJO
84.35,7,147.96,0.00,0.00,DETENIDO,ROJO
84.35,8,137.92,0.00,0.00,DETENIDO,ROJO
84.35,9,128.71,0.00,0.00,DETENIDO,ROJO
84.35,10,120.41,0.00,0.00,DETENIDO,ROJO
84.35,11,112.16,0.00,0.00,DETENIDO,ROJO
84.35,12,20.32,0.00,0.00,DETENIDO,ROJO
84.35,13,0.45,0.00,0.00,DETENIDO,ROJO
84.40,7,147.96,0.00,0.00,DETENIDO,ROJO
84.40,8,137.92,0.00,0.00,DETENIDO,ROJO
84.40,9,128.71,0.00,0.00,DETENIDO,ROJO
84.40,10,120.41,0.00,0.00,DETENIDO,ROJO
84.40,11,112.16,0.00,0.00,DETENIDO,ROJO
84.40,12,20.32,0.00,0.00,DETENIDO,ROJO
84.40,13,0.45,0.00,0.00,DETENIDO,ROJO
84.45,7,147.96,0.00,0.00,DETENIDO,ROJO
84.45,8,137.92,0.00,0.00,DETENIDO,ROJO
84.45,9,128.71,0.00,0.00,DETENIDO,ROJO
84.45,10,120.41,0.00,0.00,DETENIDO,ROJO
84.45,11,112.16,0.00,0.00,DETENIDO,ROJO
84.45,12,20.32,0.00,0.00,DETENIDO,ROJO
84.45,13,0.45,0.00,0.00,DETENIDO,ROJO
84.50,7,147.96,0.00,0.00,DETENIDO,ROJO
84.50,8,137.92,0.00,0.00,DETENIDO,ROJO
84.50,9,128.71,0.00,0.00,DETENIDO,ROJO
84.50,10,120.41,0.00,0.00,DETENIDO,ROJO
84.50,11,112.16,0.00,0.00,DETENIDO,ROJO
84.50,12,20.32,0.00,0.00,DETENIDO,ROJO
84.50,13,0.45,0.00,0.00,DETENIDO,ROJO
84.55,7,147.96,0.00,0.00,DETENIDO,ROJO
84.55,8,137.92,0.00,0.00,DETENIDO,ROJO
84.55,9,128.71,0.00,0.00,DETENIDO,ROJO
84.55,10,120.41,0.00,0.00,DETENIDO,ROJO
84.55,11,112.16,0.00,0.00,DETENIDO,ROJO
84.55,12,20.32,0.00,0.00,DETENIDO,ROJO
84.55,13,0.45,0.00,0.00,DETENIDO,ROJO
84.60,7,147.96,0.00,0.00,DETENIDO,ROJO
84.60,8,137.92,0.00,0.00,DETENIDO,ROJO
84.60,9,128.71,0.00,0.00,DETENIDO,ROJO
84.60,10,120.41,0.00,0.00,DETENIDO,ROJO
84.60,11,112.16,0.00,0.00,DETENIDO,ROJO
84.60,12,20.32,0.00,0.00,DETENIDO,ROJO
84.60,13,0.45,0.00,0.00,DETENIDO,ROJO
84.65,7,147.96,0.00,0.00,DETENIDO,ROJO
84.65,8,137.92,0.00,0.00,DETENIDO,ROJO
84.65,9,128.71,0.00,0.00,DETENIDO,ROJO
84.65,10,120.41,0.00,0.00,DETENIDO,ROJO
84.65,11,112.16,0.00,0.00,DETENIDO,ROJO
84.65,12,20.32,0.00,0.00,DETENIDO,ROJO
84.65,13,0.45,0.00,0.00,DETENIDO,ROJO
84.70,7,147.96,0.00,0.00,DETENIDO,ROJO
84.70,8,137.92,0.00,0.00,DETENIDO,ROJO
84.70,9,128.71,0.00,0.00,DETENIDO,ROJO
84.70,10,120.41,0.00,0.00,DETENIDO,ROJO
84.70,11,112.16,0.00,0.00,DETENIDO,ROJO
84.70,12,20.32,0.00,0.00,DETENIDO,ROJO
84.70,13,0.45,0.00,0.00,DETENIDO,ROJO
84.75,7,147.96,0.00,0.00,DETENIDO,ROJO
84.75,8,137.92,0.00,0.00,DETENIDO,ROJO
84.75,9,128.71,0.00,0.00,DETENIDO,ROJO
84.75,10,120.41,0.00,0.00,DETENIDO,ROJO
84.75,11,112.16,0.00,0.00,DETENIDO,ROJO
84.75,12,20.32,0.00,0.00,DETENIDO,ROJO
84.75,13,0.45,0.00,0.00,DETENIDO,ROJO
84.80,7,147.96,0.00,0.00,DETENIDO,ROJO
84.80,8,137.92,0.00,0.00,DETENIDO,ROJO
84.80,9,128.71,0.00,0.00,DETENIDO,ROJO
84.80,10,120.41,0.00,0.00,DETENIDO,ROJO
84.80,11,112.16,0.00,0.00,DETENIDO,ROJO
84.80,12,20.32,0.00,0.00,DETENIDO,ROJO
84.80,13,0.45,0.00,0.00,DETENIDO,ROJO
84.85,7,147.96,0.00,0.00,DETENIDO,ROJO
84.85,8,137.92,0.00,0.00,DETENIDO,ROJO
84.85,9,128.71,0.00,0.00,DETENIDO,ROJO
84.85,10,120.41,0.00,0.00,DETENIDO,ROJO
84.85,11,112.16,0.00,0.00,DETENIDO,ROJO
84.85,12,20.32,0.00,0.00,DETENIDO,ROJO
84.85,13,0.45,0.00,0.00,DETENIDO,ROJO
84.90,7,147.96,0.00,0.00,DETENIDO,ROJO
84.90,8,137.92,0.00,0.00,DETENIDO,ROJO
84.90,9,128.71,0.00,0.00,DETENIDO,ROJO
84.90,10,120.41,0.00,0.00,DETENIDO,ROJO
84.90,11,112.16,0.00,0.00,DETENIDO,ROJO
84.90,12,20.32,0.00,0.00,DETENIDO,ROJO
84.90,13,0.45,0.00,0.00,DETENIDO,ROJO
84.95,7,147.96,0.00,0.00,DETENIDO,ROJO
84.95,8,137.92,0.00,0.00,DETENIDO,ROJO
84.95,9,128.71,0.00,0.00,DETENIDO,ROJO
84.95,10,120.41,0.00,0.00,DETENIDO,ROJO
84.95,11,112.16,0.00,0.00,DETENIDO,ROJO
84.95,12,20.32,0.00,0.00,DETENIDO,ROJO
84.95,13,0.45,0.00,0.00,DETENIDO,ROJO
85.00,7,147.96,0.00,0.00,DETENIDO,ROJO
85.00,8,137.92,0.00,0.00,DETENIDO,ROJO
85.00,9,128.71,0.00,0.00,DETENIDO,ROJO
85.00,10,120.41,0.00,0.00,DETENIDO,ROJO
85.00,11,112.16,0.00,0.00,DETENIDO,ROJO
85.00,12,20.32,0.00,0.00,DETENIDO,ROJO
85.00,13,0.45,0.00,0.00,DETENIDO,ROJO
85.05,7,147.96,0.00,0.00,DETENIDO,ROJO
85.05,8,137.92,0.00,0.00,DETENIDO,ROJO
85.05,9,128.71,0.00,0.00,DETENIDO,ROJO
85.05,10,120.41,0.00,0.00,DETENIDO,ROJO
85.05,11,112.16,0.00,0.00,DETENIDO,ROJO
85.05,12,20.32,0.00,0.00,DETENIDO,ROJO
85.05,13,0.45,0.00,0.00,DETENIDO,ROJO
85.10,7,147.96,0.00,0.00,DETENIDO,ROJO
85.10,8,137.92,0.00,0.00,DETENIDO,ROJO
85.10,9,128.71,0.00,0.00,DETENIDO,ROJO
85.10,10,120.41,0.00,0.00,DETENIDO,ROJO
85.10,11,112.16,0.00,0.00,DETENIDO,ROJO
85.10,12,20.32,0.00,0.00,DETENIDO,ROJO
85.10,13,0.45,0.00,0.00,DETENIDO,ROJO
85.15,7,147.96,0.00,0.00,DETENIDO,ROJO
85.15,8,137.92,0.00,0.00,DETENIDO,ROJO
85.15,9,128.71,0.00,0.00,DETENIDO,ROJO
85.15,10,120.41,0.00,0.00,DETENIDO,ROJO
85.15,11,112.16,0.00,0.00,DETENIDO,ROJO
85.15,12,20.32,0.00,0.00,DETENIDO,ROJO
85.15,13,0.45,0.00,0.00,DETENIDO,ROJO
85.20,7,147.96,0.00,0.00,DETENIDO,ROJO
85.20,8,137.92,0.00,0.00,DETENIDO,ROJO
85.20,9,128.71,0.00,0.00,DETENIDO,ROJO
85.20,10,120.41,0.00,0.00,DETENIDO,ROJO
85.20,11,112.16,0.00,0.00,DETENIDO,ROJO
85.20,12,20.32,0.00,0.00,DETENIDO,ROJO
85.20,13,0.45,0.00,0.00,DETENIDO,ROJO
85.25,7,147.96,0.00,0.00,DETENIDO,ROJO
85.25,8,137.92,0.00,0.00,DETENIDO,ROJO
85.25,9,128.71,0.00,0.00,DETENIDO,ROJO
85.25,10,120.41,0.00,0.00,DETENIDO,ROJO
85.25,11,112.16,0.00,0.00,DETENIDO,ROJO
85.25,12,20.32,0.00,0.00,DETENIDO,ROJO
85.25,13,0.45,0.00,0.00,DETENIDO,ROJO
85.30,7,147.96,0.00,0.00,DETENIDO,ROJO
85.30,8,137.92,0.00,0.00,DETENIDO,ROJO
85.30,9,128.71,0.00,0.00,DETENIDO,ROJO
85.30,10,120.41,0.00,0.00,DETENIDO,ROJO
85.30,11,112.16,0.00,0.00,DETENIDO,ROJO
85.30,12,20.32,0.00,0.00,DETENIDO,ROJO
85.30,13,0.45,0.00,0.00,DETENIDO,ROJO
85.35,7,147.96,0.00,0.00,DETENIDO,ROJO
85.35,8,137.92,0.00,0.00,DETENIDO,ROJO
85.35,9,128.71,0.00,0.00,DETENIDO,ROJO
85.35,10,120.41,0.00,0.00,DETENIDO,ROJO
85.35,11,112.16,0.00,0.00,DETENIDO,ROJO
85.35,12,20.32,0.00,0.00,DETENIDO,ROJO
85.35,13,0.45,0.00,0.00,DETENIDO,ROJO
85.40,7,147.96,0.00,0.00,DETENIDO,ROJO
85.40,8,137.92,0.00,0.00,DETENIDO,ROJO
85.40,9,128.71,0.00,0.00,DETENIDO,ROJO
85.40,10,120.41,0.00,0.00,DETENIDO,ROJO
85.40,11,112.16,0.00,0.00,DETENIDO,ROJO
85.40,12,20.32,0.00,0.00,DETENIDO,ROJO
85.40,13,0.45,0.00,0.00,DETENIDO,ROJO
85.45,7,147.96,0.00,0.00,DETENIDO,ROJO
85.45,8,137.92,0.00,0.00,DETENIDO,ROJO
85.45,9,128.71,0.00,0.00,DETENIDO,ROJO
85.45,10,120.41,0.00,0.00,DETENIDO,ROJO
85.45,11,112.16,0.00,0.00,DETENIDO,ROJO
85.45,12,20.32,0.00,0.00,DETENIDO,ROJO
85.45,13,0.45,0.00,0.00,DETENIDO,ROJO
85.50,7,147.96,0.00,0.00,DETENIDO,ROJO
85.50,8,137.92,0.00,0.00,DETENIDO,ROJO
85.50,9,128.71,0.00,0.00,DETENIDO,ROJO
85.50,10,120.41,0.00,0.00,DETENIDO,ROJO
85.50,11,112.16,0.00,0.00,DETENIDO,ROJO
85.50,12,20.32,0.00,0.00,DETENIDO,ROJO
85.50,13,0.45,0.00,0.00,DETENIDO,ROJO
85.55,7,147.96,0.00,0.00,DETENIDO,ROJO
85.55,8,137.92,0.00,0.00,DETENIDO,ROJO
85.55,9,128.71,0.00,0.00,DETENIDO,ROJO
85.55,10,120.41,0.00,0.00,DETENIDO,ROJO
85.55,11,112.16,0.00,0.00,DETENIDO,ROJO
85.55,12,20.32,0.00,0.00,DETENIDO,ROJO
85.55,13,0.45,0.00,0.00,DETENIDO,ROJO
85.60,7,147.96,0.00,0.00,DETENIDO,ROJO
85.60,8,137.92,0.00,0.00,DETENIDO,ROJO
85.60,9,128.71,0.00,0.00,DETENIDO,ROJO
85.60,10,120.41,0.00,0.00,DETENIDO,ROJO
85.60,11,112.16,0.00,0.00,DETENIDO,ROJO
85.60,12,20.32,0.00,0.00,DETENIDO,ROJO
85.60,13,0.45,0.00,0.00,DETENIDO,ROJO
85.65,7,147.96,0.00,0.00,DETENIDO,ROJO
85.65,8,137.92,0.00,0.00,DETENIDO,ROJO
85.65,9,128.71,0.00,0.00,DETENIDO,ROJO
85.65,10,120.41,0.00,0.00,DETENIDO,ROJO
85.65,11,112.16,0.00,0.00,DETENIDO,ROJO
85.65,12,20.32,0.00,0.00,DETENIDO,ROJO
85.65,13,0.45,0.00,0.00,DETENIDO,ROJO
85.70,7,147.96,0.00,0.00,DETENIDO,ROJO
85.70,8,137.92,0.00,0.00,DETENIDO,ROJO
85.70,9,128.71,0.00,0.00,DETENIDO,ROJO
85.70,10,120.41,0.00,0.00,DETENIDO,ROJO
85.70,11,112.16,0.00,0.00,DETENIDO,ROJO
85.70,12,20.32,0.00,0.00,DETENIDO,ROJO
85.70,13,0.45,0.00,0.00,DETENIDO,ROJO
85.75,7,147.96,0.00,0.00,DETENIDO,ROJO
85.75,8,137.92,0.00,0.00,DETENIDO,ROJO
85.75,9,128.71,0.00,0.00,DETENIDO,ROJO
85.75,10,120.41,0.00,0.00,DETENIDO,ROJO
85.75,11,112.16,0.00,0.00,DETENIDO,ROJO
85.75,12,20.32,0.00,0.00,DETENIDO,ROJO
85.75,13,0.45,0.00,0.00,DETENIDO,ROJO
85.80,7,147.96,0.00,0.00,DETENIDO,ROJO
85.80,8,137.92,0.00,0.00,DETENIDO,ROJO
85.80,9,128.71,0.00,0.00,DETENIDO,ROJO
85.80,10,120.41,0.00,0.00,DETENIDO,ROJO
85.80,11,112.16,0.00,0.00,DETENIDO,ROJO
85.80,12,20.32,0.00,0.00,DETENIDO,ROJO
85.80,13,0.45,0.00,0.00,DETENIDO,ROJO
85.85,7,147.96,0.00,0.00,DETENIDO,ROJO
85.85,8,137.92,0.00,0.00,DETENIDO,ROJO
85.85,9,128.71,0.00,0.00,DETENIDO,ROJO
85.85,10,120.41,0.00,0.00,DETENIDO,ROJO
85.85,11,112.16,0.00,0.00,DETENIDO,ROJO
85.85,12,20.32,0.00,0.00,DETENIDO,ROJO
85.85,13,0.45,0.00,0.00,DETENIDO,ROJO
85.90,7,147.96,0.00,0.00,DETENIDO,ROJO
85.90,8,137.92,0.00,0.00,DETENIDO,ROJO
85.90,9,128.71,0.00,0.00,DETENIDO,ROJO
85.90,10,120.41,0.00,0.00,DETENIDO,ROJO
85.90,11,112.16,0.00,0.00,DETENIDO,ROJO
85.90,12,20.32,0.00,0.00,DETENIDO,ROJO
85.90,13,0.45,0.00,0.00,DETENIDO,ROJO
85.95,7,147.96,0.00,0.00,DETENIDO,ROJO
85.95,8,137.92,0.00,0.00,DETENIDO,ROJO
85.95,9,128.71,0.00,0.00,DETENIDO,ROJO
85.95,10,120.41,0.00,0.00,DETENIDO,ROJO
85.95,11,112.16,0.00,0.00,DETENIDO,ROJO
85.95,12,20.32,0.00,0.00,DETENIDO,ROJO
85.95,13,0.45,0.00,0.00,DETENIDO,ROJO
86.00,7,147.96,0.00,0.00,DETENIDO,ROJO
86.00,8,137.92,0.00,0.00,DETENIDO,ROJO
86.00,9,128.71,0.00,0.00,DETENIDO,ROJO
86.00,10,120.41,0.00,0.00,DETENIDO,ROJO
86.00,11,112.16,0.00,0.00,DETENIDO,ROJO
86.00,12,20.32,0.00,0.00,DETENIDO,ROJO
86.00,13,0.45,0.00,0.00,DETENIDO,ROJO
86.05,7,147.96,0.00,0.00,DETENIDO,ROJO
86.05,8,137.92,0.00,0.00,DETENIDO,ROJO
86.05,9,128.71,0.00,0.00,DETENIDO,ROJO
86.05,10,120.41,0.00,0.00,DETENIDO,ROJO
86.05,11,112.16,0.00,0.00,DETENIDO,ROJO
86.05,12,20.32,0.00,0.00,DETENIDO,ROJO
86.05,13,0.45,0.00,0.00,DETENIDO,ROJO
86.10,7,147.96,0.00,0.00,DETENIDO,ROJO
86.10,8,137.92,0.00,0.00,DETENIDO,ROJO
86.10,9,128.71,0.00,0.00,DETENIDO,ROJO
86.10,10,120.41,0.00,0.00,DETENIDO,ROJO
86.10,11,112.16,0.00,0.00,DETENIDO,ROJO
86.10,12,20.32,0.00,0.00,DETENIDO,ROJO
86.10,13,0.45,0.00,0.00,DETENIDO,ROJO
86.15,7,147.96,0.00,0.00,DETENIDO,ROJO
86.15,8,137.92,0.00,0.00,DETENIDO,ROJO
86.15,9,128.71,0.00,0.00,DETENIDO,ROJO
86.15,10,120.41,0.00,0.00,DETENIDO,ROJO
86.15,11,112.16,0.00,0.00,DETENIDO,ROJO
86.15,12,20.32,0.00,0.00,DETENIDO,ROJO
86.15,13,0.45,0.00,0.00,DETENIDO,ROJO
86.20,7,147.96,0.00,0.00,DETENIDO,ROJO
86.20,8,137.92,0.00,0.00,DETENIDO,ROJO
86.20,9,128.71,0.00,0.00,DETENIDO,ROJO
86.20,10,120.41,0.00,0.00,DETENIDO,ROJO
86.20,11,112.16,0.00,0.00,DETENIDO,ROJO
86.20,12,20.32,0.00,0.00,DETENIDO,ROJO
86.20,13,0.45,0.00,0.00,DETENIDO,ROJO
86.25,7,147.96,0.00,0.00,DETENIDO,ROJO
86.25,8,137.92,0.00,0.00,DETENIDO,ROJO
86.25,9,128.71,0.00,0.00,DETENIDO,ROJO
86.25,10,120.41,0.00,0.00,DETENIDO,ROJO
86.25,11,112.16,0.00,0.00,DETENIDO,ROJO
86.25,12,20.32,0.00,0.00,DETENIDO,ROJO
86.25,13,0.45,0.00,0.00,DETENIDO,ROJO
86.30,7,147.96,0.00,0.00,DETENIDO,ROJO
86.30,8,137.92,0.00,0.00,DETENIDO,ROJO
86.30,9,128.71,0.00,0.00,DETENIDO,ROJO
86.30,10,120.41,0.00,0.00,DETENIDO,ROJO
86.30,11,112.16,0.00,0.00,DETENIDO,ROJO
86.30,12,20.32,0.00,0.00,DETENIDO,ROJO
86.30,13,0.45,0.00,0.00,DETENIDO,ROJO
86.35,7,147.96,0.00,0.00,DETENIDO,ROJO
86.35,8,137.92,0.00,0.00,DETENIDO,ROJO
86.35,9,128.71,0.00,0.00,DETENIDO,ROJO
86.35,10,120.41,0.00,0.00,DETENIDO,ROJO
86.35,11,112.16,0.00,0.00,DETENIDO,ROJO
86.35,12,20.32,0.00,0.00,DETENIDO,ROJO
86.35,13,0.45,0.00,0.00,DETENIDO,ROJO
86.40,7,147.96,0.00,0.00,DETENIDO,ROJO
86.40,8,137.92,0.00,0.00,DETENIDO,ROJO
86.40,9,128.71,0.00,0.00,DETENIDO,ROJO
86.40,10,120.41,0.00,0.00,DETENIDO,ROJO
86.40,11,112.16,0.00,0.00,DETENIDO,ROJO
86.40,12,20.32,0.00,0.00,DETENIDO,ROJO
86.40,13,0.45,0.00,0.00,DETENIDO,ROJO
86.45,7,147.96,0.00,0.00,DETENIDO,ROJO
86.45,8,137.92,0.00,0.00,DETENIDO,ROJO
86.45,9,128.71,0.00,0.00,DETENIDO,ROJO
86.45,10,120.41,0.00,0.00,DETENIDO,ROJO
86.45,11,112.16,0.00,0.00,DETENIDO,ROJO
86.45,12,20.32,0.00,0.00,DETENIDO,ROJO
86.45,13,0.45,0.00,0.00,DETENIDO,ROJO
86.50,7,147.96,0.00,0.00,DETENIDO,ROJO
86.50,8,137.92,0.00,0.00,DETENIDO,ROJO
86.50,9,128.71,0.00,0.00,DETENIDO,ROJO
86.50,10,120.41,0.00,0.00,DETENIDO,ROJO
86.50,11,112.16,0.00,0.00,DETENIDO,ROJO
86.50,12,20.32,0.00,0.00,DETENIDO,ROJO
86.50,13,0.45,0.00,0.00,DETENIDO,ROJO
86.55,7,147.96,0.00,0.00,DETENIDO,ROJO
86.55,8,137.92,0.00,0.00,DETENIDO,ROJO
